signup_cohort,acquisition_channel,months_since_signup,retention_pct,n_customers
2024-09,Outbound Sales,9,1.0,5
2024-10,Outbound Sales,9,0.8888888888888888,9
2024-11,Outbound Sales,9,0.6666666666666666,6
2024-12,Outbound Sales,9,1.0,8
2025-01,Outbound Sales,9,0.8888888888888888,9
2025-02,Outbound Sales,9,0.8,5
2025-03,Outbound Sales,9,0.8571428571428571,7
2023-01,Outbound Sales,10,1.0,3
2023-02,Outbound Sales,10,1.0,6
2023-03,Outbound Sales,10,0.8888888888888888,9
2023-04,Outbound Sales,10,1.0,7
2023-05,Outbound Sales,10,0.6666666666666666,6
2023-06,Outbound Sales,10,0.75,4
2023-07,Outbound Sales,10,0.75,4
2023-08,Outbound Sales,10,1.0,8
2023-09,Outbound Sales,10,0.875,8
2023-10,Outbound Sales,10,0.75,8
2023-11,Outbound Sales,10,0.8571428571428571,7
2023-12,Outbound Sales,10,0.75,4
2024-01,Outbound Sales,10,0.75,4
2024-02,Outbound Sales,10,1.0,5
2024-03,Outbound Sales,10,1.0,5
2024-04,Outbound Sales,10,0.8571428571428571,7
2024-05,Outbound Sales,10,1.0,7
2024-06,Outbound Sales,10,0.8571428571428571,7
2024-07,Outbound Sales,10,1.0,1
2024-08,Outbound Sales,10,0.75,8
2024-09,Outbound Sales,10,1.0,5
2024-10,Outbound Sales,10,0.8888888888888888,9
2024-11,Outbound Sales,10,0.6666666666666666,6
2024-12,Outbound Sales,10,1.0,8
2025-01,Outbound Sales,10,0.8888888888888888,9
2025-02,Outbound Sales,10,0.8,5
2023-01,Outbound Sales,11,1.0,3
2023-02,Outbound Sales,11,0.8333333333333334,6
2023-03,Outbound Sales,11,0.8888888888888888,9
2023-04,Outbound Sales,11,1.0,7
2023-05,Outbound Sales,11,0.6666666666666666,6
2023-06,Outbound Sales,11,0.75,4
2023-07,Outbound Sales,11,0.75,4
2023-08,Outbound Sales,11,1.0,8
2023-09,Outbound Sales,11,0.875,8
2023-10,Outbound Sales,11,0.75,8
2023-11,Outbound Sales,11,0.8571428571428571,7
2023-12,Outbound Sales,11,0.75,4
2024-01,Outbound Sales,11,0.75,4
2024-02,Outbound Sales,11,1.0,5
2024-03,Outbound Sales,11,1.0,5
2024-04,Outbound Sales,11,0.8571428571428571,7
2024-05,Outbound Sales,11,1.0,7
2024-06,Outbound Sales,11,0.7142857142857143,7
2024-07,Outbound Sales,11,1.0,1
2024-08,Outbound Sales,11,0.75,8
2024-09,Outbound Sales,11,1.0,5
2024-10,Outbound Sales,11,0.8888888888888888,9
2024-11,Outbound Sales,11,0.6666666666666666,6
2024-12,Outbound Sales,11,1.0,8
2025-01,Outbound Sales,11,0.8888888888888888,9
2023-01,Outbound Sales,12,1.0,3
2023-02,Outbound Sales,12,0.8333333333333334,6
2023-03,Outbound Sales,12,0.8888888888888888,9
2023-04,Outbound Sales,12,1.0,7
2023-05,Outbound Sales,12,0.6666666666666666,6
2023-06,Outbound Sales,12,0.75,4
2023-07,Outbound Sales,12,0.75,4
2023-08,Outbound Sales,12,1.0,8
2023-09,Outbound Sales,12,0.875,8
2023-10,Outbound Sales,12,0.75,8
2023-11,Outbound Sales,12,0.8571428571428571,7
2023-12,Outbound Sales,12,0.75,4
2024-01,Outbound Sales,12,0.75,4
2024-02,Outbound Sales,12,1.0,5
2024-03,Outbound Sales,12,0.8,5
2024-04,Outbound Sales,12,0.8571428571428571,7
2024-05,Outbound Sales,12,1.0,7
2024-06,Outbound Sales,12,0.7142857142857143,7
2024-07,Outbound Sales,12,1.0,1
2024-08,Outbound Sales,12,0.625,8
2024-09,Outbound Sales,12,1.0,5
2024-10,Outbound Sales,12,0.8888888888888888,9
2024-11,Outbound Sales,12,0.6666666666666666,6
2024-12,Outbound Sales,12,1.0,8
2023-01,Outbound Sales,13,1.0,3
2023-02,Outbound Sales,13,0.8333333333333334,6
2023-03,Outbound Sales,13,0.8888888888888888,9
2023-04,Outbound Sales,13,1.0,7
2023-05,Outbound Sales,13,0.5,6
2023-06,Outbound Sales,13,0.75,4
2023-07,Outbound Sales,13,0.75,4
2023-08,Outbound Sales,13,1.0,8
2023-09,Outbound Sales,13,0.875,8
2023-10,Outbound Sales,13,0.625,8
2023-11,Outbound Sales,13,0.8571428571428571,7
2023-12,Outbound Sales,13,0.75,4
2024-01,Outbound Sales,13,0.75,4
2024-02,Outbound Sales,13,1.0,5
2024-03,Outbound Sales,13,0.6,5
2024-04,Outbound Sales,13,0.8571428571428571,7
2024-05,Outbound Sales,13,1.0,7
2024-06,Outbound Sales,13,0.7142857142857143,7
2024-07,Outbound Sales,13,1.0,1
2024-08,Outbound Sales,13,0.625,8
2024-09,Outbound Sales,13,1.0,5
2024-10,Outbound Sales,13,0.8888888888888888,9
2024-11,Outbound Sales,13,0.6666666666666666,6
2023-01,Outbound Sales,14,1.0,3
2023-02,Outbound Sales,14,0.8333333333333334,6
2023-03,Outbound Sales,14,0.7777777777777778,9
2023-04,Outbound Sales,14,1.0,7
2023-05,Outbound Sales,14,0.5,6
2023-06,Outbound Sales,14,0.75,4
2023-07,Outbound Sales,14,0.75,4
2023-08,Outbound Sales,14,1.0,8
2023-09,Outbound Sales,14,0.875,8
2023-10,Outbound Sales,14,0.625,8
2023-11,Outbound Sales,14,0.8571428571428571,7
2023-12,Outbound Sales,14,0.75,4
2024-01,Outbound Sales,14,0.75,4
2024-02,Outbound Sales,14,0.8,5
2024-03,Outbound Sales,14,0.6,5
2024-04,Outbound Sales,14,0.7142857142857143,7
2024-05,Outbound Sales,14,1.0,7
2024-06,Outbound Sales,14,0.7142857142857143,7
2024-07,Outbound Sales,14,1.0,1
2024-08,Outbound Sales,14,0.625,8
2024-09,Outbound Sales,14,1.0,5
2024-10,Outbound Sales,14,0.8888888888888888,9
2023-01,Outbound Sales,15,1.0,3
2023-02,Outbound Sales,15,0.8333333333333334,6
2023-03,Outbound Sales,15,0.7777777777777778,9
2023-04,Outbound Sales,15,1.0,7
2023-05,Outbound Sales,15,0.5,6
2023-06,Outbound Sales,15,0.75,4
2023-07,Outbound Sales,15,0.75,4
2023-08,Outbound Sales,15,1.0,8
2023-09,Outbound Sales,15,0.875,8
2023-10,Outbound Sales,15,0.625,8
2023-11,Outbound Sales,15,0.8571428571428571,7
2023-12,Outbound Sales,15,0.75,4
2024-01,Outbound Sales,15,0.75,4
2024-02,Outbound Sales,15,0.8,5
2024-03,Outbound Sales,15,0.6,5
2024-04,Outbound Sales,15,0.7142857142857143,7
2024-05,Outbound Sales,15,1.0,7
2024-06,Outbound Sales,15,0.7142857142857143,7
2024-07,Outbound Sales,15,1.0,1
2024-08,Outbound Sales,15,0.625,8
2024-09,Outbound Sales,15,1.0,5
2023-01,Outbound Sales,16,1.0,3
2023-02,Outbound Sales,16,0.8333333333333334,6
2023-03,Outbound Sales,16,0.7777777777777778,9
2023-04,Outbound Sales,16,1.0,7
2023-05,Outbound Sales,16,0.5,6
2023-06,Outbound Sales,16,0.75,4
2023-07,Outbound Sales,16,0.75,4
2023-08,Outbound Sales,16,1.0,8
2023-09,Outbound Sales,16,0.75,8
2023-10,Outbound Sales,16,0.625,8
2023-11,Outbound Sales,16,0.8571428571428571,7
2023-12,Outbound Sales,16,0.75,4
2024-01,Outbound Sales,16,0.75,4
2024-02,Outbound Sales,16,0.8,5
2024-03,Outbound Sales,16,0.6,5
2024-04,Outbound Sales,16,0.7142857142857143,7
2024-05,Outbound Sales,16,1.0,7
2024-06,Outbound Sales,16,0.7142857142857143,7
2024-07,Outbound Sales,16,1.0,1
2024-08,Outbound Sales,16,0.625,8
2023-01,Outbound Sales,17,1.0,3
2023-02,Outbound Sales,17,0.8333333333333334,6
2023-03,Outbound Sales,17,0.7777777777777778,9
2023-04,Outbound Sales,17,1.0,7
2023-05,Outbound Sales,17,0.5,6
2023-06,Outbound Sales,17,0.75,4
2023-07,Outbound Sales,17,0.75,4
2023-08,Outbound Sales,17,1.0,8
2023-09,Outbound Sales,17,0.75,8
2023-10,Outbound Sales,17,0.625,8
2023-11,Outbound Sales,17,0.8571428571428571,7
2023-12,Outbound Sales,17,0.75,4
2024-01,Outbound Sales,17,0.5,4
2024-02,Outbound Sales,17,0.8,5
2024-03,Outbound Sales,17,0.6,5
2024-04,Outbound Sales,17,0.7142857142857143,7
2024-05,Outbound Sales,17,1.0,7
2024-06,Outbound Sales,17,0.7142857142857143,7
2024-07,Outbound Sales,17,1.0,1
2023-01,Outbound Sales,18,1.0,3
2023-02,Outbound Sales,18,0.8333333333333334,6
2023-03,Outbound Sales,18,0.7777777777777778,9
2023-04,Outbound Sales,18,1.0,7
2023-05,Outbound Sales,18,0.5,6
2023-06,Outbound Sales,18,0.75,4
2023-07,Outbound Sales,18,0.75,4
2023-08,Outbound Sales,18,1.0,8
2023-09,Outbound Sales,18,0.75,8
2023-10,Outbound Sales,18,0.625,8
2023-11,Outbound Sales,18,0.8571428571428571,7
2023-12,Outbound Sales,18,0.75,4
2024-01,Outbound Sales,18,0.5,4
2024-02,Outbound Sales,18,0.8,5
2024-03,Outbound Sales,18,0.6,5
2024-04,Outbound Sales,18,0.7142857142857143,7
2024-05,Outbound Sales,18,1.0,7
2024-06,Outbound Sales,18,0.7142857142857143,7
2023-01,Outbound Sales,19,1.0,3
2023-02,Outbound Sales,19,0.8333333333333334,6
2023-03,Outbound Sales,19,0.7777777777777778,9
2023-04,Outbound Sales,19,1.0,7
2023-05,Outbound Sales,19,0.5,6
2023-06,Outbound Sales,19,0.75,4
2023-07,Outbound Sales,19,0.75,4
2023-08,Outbound Sales,19,1.0,8
2023-09,Outbound Sales,19,0.75,8
2023-10,Outbound Sales,19,0.625,8
2023-11,Outbound Sales,19,0.8571428571428571,7
2023-12,Outbound Sales,19,0.75,4
2024-01,Outbound Sales,19,0.5,4
2024-02,Outbound Sales,19,0.6,5
2024-03,Outbound Sales,19,0.6,5
2024-04,Outbound Sales,19,0.7142857142857143,7
2024-05,Outbound Sales,19,1.0,7
2023-01,Outbound Sales,20,1.0,3
2023-02,Outbound Sales,20,0.8333333333333334,6
2023-03,Outbound Sales,20,0.7777777777777778,9
2023-04,Outbound Sales,20,1.0,7
2023-05,Outbound Sales,20,0.5,6
2023-06,Outbound Sales,20,0.75,4
2023-07,Outbound Sales,20,0.75,4
2023-08,Outbound Sales,20,1.0,8
2023-09,Outbound Sales,20,0.75,8
2023-10,Outbound Sales,20,0.625,8
2023-11,Outbound Sales,20,0.8571428571428571,7
2023-12,Outbound Sales,20,0.75,4
2024-01,Outbound Sales,20,0.25,4
2024-02,Outbound Sales,20,0.6,5
2024-03,Outbound Sales,20,0.6,5
2024-04,Outbound Sales,20,0.7142857142857143,7
2023-01,Outbound Sales,21,1.0,3
2023-02,Outbound Sales,21,0.8333333333333334,6
2023-03,Outbound Sales,21,0.7777777777777778,9
2023-04,Outbound Sales,21,1.0,7
2023-05,Outbound Sales,21,0.5,6
2023-06,Outbound Sales,21,0.75,4
2023-07,Outbound Sales,21,0.75,4
2023-08,Outbound Sales,21,1.0,8
2023-09,Outbound Sales,21,0.75,8
2023-10,Outbound Sales,21,0.625,8
2023-11,Outbound Sales,21,0.7142857142857143,7
2023-12,Outbound Sales,21,0.75,4
2024-01,Outbound Sales,21,0.25,4
2024-02,Outbound Sales,21,0.6,5
2024-03,Outbound Sales,21,0.6,5
2023-01,Outbound Sales,22,1.0,3
2023-02,Outbound Sales,22,0.8333333333333334,6
2023-03,Outbound Sales,22,0.7777777777777778,9
2023-04,Outbound Sales,22,1.0,7
2023-05,Outbound Sales,22,0.5,6
2023-06,Outbound Sales,22,0.75,4
2023-07,Outbound Sales,22,0.5,4
2023-08,Outbound Sales,22,1.0,8
2023-09,Outbound Sales,22,0.75,8
2023-10,Outbound Sales,22,0.625,8
2023-11,Outbound Sales,22,0.7142857142857143,7
2023-12,Outbound Sales,22,0.75,4
2024-01,Outbound Sales,22,0.25,4
2024-02,Outbound Sales,22,0.6,5
2023-01,Outbound Sales,23,1.0,3
2023-02,Outbound Sales,23,0.6666666666666666,6
2023-03,Outbound Sales,23,0.7777777777777778,9
2023-04,Outbound Sales,23,1.0,7
2023-05,Outbound Sales,23,0.5,6
2023-06,Outbound Sales,23,0.75,4
2023-07,Outbound Sales,23,0.5,4
2023-08,Outbound Sales,23,0.875,8
2023-09,Outbound Sales,23,0.75,8
2023-10,Outbound Sales,23,0.625,8
2023-11,Outbound Sales,23,0.7142857142857143,7
2023-12,Outbound Sales,23,0.75,4
2024-01,Outbound Sales,23,0.25,4
2023-01,Outbound Sales,24,1.0,3
2023-02,Outbound Sales,24,0.6666666666666666,6
2023-03,Outbound Sales,24,0.7777777777777778,9
2023-04,Outbound Sales,24,1.0,7
2023-05,Outbound Sales,24,0.5,6
2023-06,Outbound Sales,24,0.75,4
2023-07,Outbound Sales,24,0.5,4
2023-08,Outbound Sales,24,0.875,8
2023-09,Outbound Sales,24,0.75,8
2023-10,Outbound Sales,24,0.625,8
2023-11,Outbound Sales,24,0.7142857142857143,7
2023-12,Outbound Sales,24,0.75,4
2023-01,All,0,1.0,18
2023-02,All,0,1.0,18
2023-03,All,0,1.0,20
2023-04,All,0,1.0,20
2023-05,All,0,1.0,20
2023-06,All,0,1.0,20
2023-07,All,0,1.0,20
2023-08,All,0,1.0,20
2023-09,All,0,1.0,20
2023-10,All,0,1.0,23
2023-11,All,0,1.0,23
2023-12,All,0,1.0,20
2024-01,All,0,1.0,18
2024-02,All,0,1.0,18
2024-03,All,0,1.0,20
2024-04,All,0,1.0,20
2024-05,All,0,1.0,20
2024-06,All,0,1.0,20
2024-07,All,0,1.0,40
2024-08,All,0,1.0,40
2024-09,All,0,1.0,40
2024-10,All,0,1.0,23
2024-11,All,0,1.0,23
2024-12,All,0,1.0,20
2025-01,All,0,1.0,18
2025-02,All,0,1.0,18
2025-03,All,0,1.0,20
2025-04,All,0,1.0,20
2025-05,All,0,1.0,20
2025-06,All,0,1.0,20
2025-07,All,0,1.0,20
2025-08,All,0,1.0,20
2025-09,All,0,1.0,20
2025-10,All,0,1.0,23
2025-11,All,0,1.0,23
2025-12,All,0,1.0,20
2023-01,All,1,0.9444444444444444,18
2023-02,All,1,1.0,18
2023-03,All,1,1.0,20
2023-04,All,1,1.0,20
2023-05,All,1,1.0,20
2023-06,All,1,1.0,20
2023-07,All,1,1.0,20
2023-08,All,1,0.95,20
2023-09,All,1,0.95,20
2023-10,All,1,0.9565217391304348,23
2023-11,All,1,1.0,23
2023-12,All,1,1.0,20
2024-01,All,1,0.8888888888888888,18
2024-02,All,1,1.0,18
2024-03,All,1,1.0,20
2024-04,All,1,1.0,20
2024-05,All,1,1.0,20
2024-06,All,1,1.0,20
2024-07,All,1,1.0,40
2024-08,All,1,0.925,40
2024-09,All,1,0.975,40
2024-10,All,1,1.0,23
2024-11,All,1,0.9565217391304348,23
2024-12,All,1,1.0,20
2025-01,All,1,0.9444444444444444,18
2025-02,All,1,1.0,18
2025-03,All,1,0.9,20
2025-04,All,1,1.0,20
2025-05,All,1,0.95,20
2025-06,All,1,1.0,20
2025-07,All,1,1.0,20
2025-08,All,1,1.0,20
2025-09,All,1,1.0,20
2025-10,All,1,1.0,23
2025-11,All,1,0.9565217391304348,23
2023-01,All,2,0.9444444444444444,18
2023-02,All,2,1.0,18
2023-03,All,2,1.0,20
2023-04,All,2,1.0,20
2023-05,All,2,1.0,20
2023-06,All,2,1.0,20
2023-07,All,2,1.0,20
2023-08,All,2,0.9,20
2023-09,All,2,0.95,20
2023-10,All,2,0.8260869565217391,23
2023-11,All,2,1.0,23
2023-12,All,2,1.0,20
2024-01,All,2,0.8888888888888888,18
2024-02,All,2,1.0,18
2024-03,All,2,0.95,20
2024-04,All,2,1.0,20
2024-05,All,2,1.0,20
2024-06,All,2,1.0,20
2024-07,All,2,0.925,40
2024-08,All,2,0.925,40
2024-09,All,2,0.975,40
2024-10,All,2,1.0,23
2024-11,All,2,0.9565217391304348,23
2024-12,All,2,1.0,20
2025-01,All,2,0.9444444444444444,18
2025-02,All,2,1.0,18
2025-03,All,2,0.9,20
2025-04,All,2,0.95,20
2025-05,All,2,0.95,20
2025-06,All,2,1.0,20
2025-07,All,2,1.0,20
2025-08,All,2,1.0,20
2025-09,All,2,1.0,20
2025-10,All,2,1.0,23
2023-01,All,3,0.9444444444444444,18
2023-02,All,3,1.0,18
2023-03,All,3,1.0,20
2023-04,All,3,0.95,20
2023-05,All,3,1.0,20
2023-06,All,3,1.0,20
2023-07,All,3,1.0,20
2023-08,All,3,0.9,20
2023-09,All,3,0.9,20
2023-10,All,3,0.782608695652174,23
2023-11,All,3,1.0,23
2023-12,All,3,1.0,20
2024-01,All,3,0.8888888888888888,18
2024-02,All,3,1.0,18
2024-03,All,3,0.9,20
2024-04,All,3,1.0,20
2024-05,All,3,1.0,20
2024-06,All,3,0.95,20
2024-07,All,3,0.85,40
2024-08,All,3,0.9,40
2024-09,All,3,0.975,40
2024-10,All,3,1.0,23
2024-11,All,3,0.9130434782608695,23
2024-12,All,3,1.0,20
2025-01,All,3,0.9444444444444444,18
2025-02,All,3,1.0,18
2025-03,All,3,0.9,20
2025-04,All,3,0.95,20
2025-05,All,3,0.95,20
2025-06,All,3,0.95,20
2025-07,All,3,0.95,20
2025-08,All,3,0.95,20
2025-09,All,3,1.0,20
2023-01,All,4,0.8888888888888888,18
2023-02,All,4,1.0,18
2023-03,All,4,0.95,20
2023-04,All,4,0.95,20
2023-05,All,4,1.0,20
2023-06,All,4,0.95,20
2023-07,All,4,1.0,20
2023-08,All,4,0.9,20
2023-09,All,4,0.9,20
2023-10,All,4,0.782608695652174,23
2023-11,All,4,1.0,23
2023-12,All,4,0.95,20
2024-01,All,4,0.8888888888888888,18
2024-02,All,4,1.0,18
2024-03,All,4,0.9,20
2024-04,All,4,1.0,20
2024-05,All,4,1.0,20
2024-06,All,4,0.95,20
2024-07,All,4,0.775,40
2024-08,All,4,0.9,40
2024-09,All,4,0.975,40
2024-10,All,4,0.9565217391304348,23
2024-11,All,4,0.9130434782608695,23
2024-12,All,4,1.0,20
2025-01,All,4,0.8333333333333334,18
2025-02,All,4,1.0,18
2025-03,All,4,0.9,20
2025-04,All,4,0.85,20
2025-05,All,4,0.9,20
2025-06,All,4,0.95,20
2025-07,All,4,0.95,20
2025-08,All,4,0.95,20
2023-01,All,5,0.8888888888888888,18
2023-02,All,5,1.0,18
2023-03,All,5,0.95,20
2023-04,All,5,0.95,20
2023-05,All,5,0.95,20
2023-06,All,5,0.95,20
2023-07,All,5,1.0,20
2023-08,All,5,0.9,20
2023-09,All,5,0.9,20
2023-10,All,5,0.782608695652174,23
2023-11,All,5,1.0,23
2023-12,All,5,0.9,20
2024-01,All,5,0.8888888888888888,18
2024-02,All,5,0.9444444444444444,18
2024-03,All,5,0.9,20
2024-04,All,5,1.0,20
2024-05,All,5,1.0,20
2024-06,All,5,0.95,20
2024-07,All,5,0.75,40
2024-08,All,5,0.9,40
2024-09,All,5,0.95,40
2024-10,All,5,0.9565217391304348,23
2024-11,All,5,0.8695652173913043,23
2024-12,All,5,1.0,20
2025-01,All,5,0.8333333333333334,18
2025-02,All,5,1.0,18
2025-03,All,5,0.85,20
2025-04,All,5,0.85,20
2025-05,All,5,0.9,20
2025-06,All,5,0.9,20
2025-07,All,5,0.95,20
2023-01,All,6,0.8888888888888888,18
2023-02,All,6,0.9444444444444444,18
2023-03,All,6,0.95,20
2023-04,All,6,0.9,20
2023-05,All,6,0.95,20
2023-06,All,6,0.95,20
2023-07,All,6,0.95,20
2023-08,All,6,0.9,20
2023-09,All,6,0.9,20
2023-10,All,6,0.782608695652174,23
2023-11,All,6,0.9565217391304348,23
2023-12,All,6,0.85,20
2024-01,All,6,0.8888888888888888,18
2024-02,All,6,0.9444444444444444,18
2024-03,All,6,0.9,20
2024-04,All,6,1.0,20
2024-05,All,6,1.0,20
2024-06,All,6,0.95,20
2024-07,All,6,0.75,40
2024-08,All,6,0.9,40
2024-09,All,6,0.925,40
2024-10,All,6,0.8695652173913043,23
2024-11,All,6,0.8695652173913043,23
2024-12,All,6,1.0,20
2025-01,All,6,0.8333333333333334,18
2025-02,All,6,1.0,18
2025-03,All,6,0.85,20
2025-04,All,6,0.85,20
2025-05,All,6,0.85,20
2025-06,All,6,0.9,20
2023-01,All,7,0.8888888888888888,18
2023-02,All,7,0.9444444444444444,18
2023-03,All,7,0.95,20
2023-04,All,7,0.9,20
2023-05,All,7,0.9,20
2023-06,All,7,0.95,20
2023-07,All,7,0.85,20
2023-08,All,7,0.85,20
2023-09,All,7,0.85,20
2023-10,All,7,0.782608695652174,23
2023-11,All,7,0.9565217391304348,23
2023-12,All,7,0.8,20
2024-01,All,7,0.8888888888888888,18
2024-02,All,7,0.9444444444444444,18
2024-03,All,7,0.9,20
2024-04,All,7,1.0,20
2024-05,All,7,1.0,20
2024-06,All,7,0.95,20
2024-07,All,7,0.75,40
2024-08,All,7,0.85,40
2024-09,All,7,0.9,40
2024-10,All,7,0.8260869565217391,23
2024-11,All,7,0.8695652173913043,23
2024-12,All,7,1.0,20
2025-01,All,7,0.8333333333333334,18
2025-02,All,7,0.9444444444444444,18
2025-03,All,7,0.85,20
2025-04,All,7,0.85,20
2025-05,All,7,0.75,20
2023-01,All,8,0.8888888888888888,18
2023-02,All,8,0.8333333333333334,18
2023-03,All,8,0.9,20
2023-04,All,8,0.85,20
2023-05,All,8,0.85,20
2023-06,All,8,0.95,20
2023-07,All,8,0.85,20
2023-08,All,8,0.85,20
2023-09,All,8,0.85,20
2023-10,All,8,0.782608695652174,23
2023-11,All,8,0.9130434782608695,23
2023-12,All,8,0.8,20
2024-01,All,8,0.7777777777777778,18
2024-02,All,8,0.9444444444444444,18
2024-03,All,8,0.85,20
2024-04,All,8,0.9,20
2024-05,All,8,1.0,20
2024-06,All,8,0.9,20
2024-07,All,8,0.725,40
2024-08,All,8,0.825,40
2024-09,All,8,0.875,40
2024-10,All,8,0.8260869565217391,23
2024-11,All,8,0.8260869565217391,23
2024-12,All,8,1.0,20
2025-01,All,8,0.8333333333333334,18
2025-02,All,8,0.9444444444444444,18
2025-03,All,8,0.85,20
2025-04,All,8,0.85,20
2023-01,All,9,0.8888888888888888,18
2023-02,All,9,0.8333333333333334,18
2023-03,All,9,0.9,20
2023-04,All,9,0.85,20
2023-05,All,9,0.8,20
2023-06,All,9,0.9,20
2023-07,All,9,0.8,20
2023-08,All,9,0.85,20
2023-09,All,9,0.85,20
2023-10,All,9,0.782608695652174,23
2023-11,All,9,0.9130434782608695,23
2023-12,All,9,0.8,20
2024-01,All,9,0.7777777777777778,18
2024-02,All,9,0.9444444444444444,18
2024-03,All,9,0.85,20
2024-04,All,9,0.9,20
2024-05,All,9,1.0,20
2024-06,All,9,0.9,20
2024-07,All,9,0.725,40
2024-08,All,9,0.775,40
2024-09,All,9,0.85,40
2024-10,All,9,0.8260869565217391,23
2024-11,All,9,0.782608695652174,23
2024-12,All,9,1.0,20
2025-01,All,9,0.8333333333333334,18
2025-02,All,9,0.9444444444444444,18
2025-03,All,9,0.85,20
2023-01,All,10,0.8888888888888888,18
2023-02,All,10,0.8333333333333334,18
2023-03,All,10,0.85,20
2023-04,All,10,0.85,20
2023-05,All,10,0.8,20
2023-06,All,10,0.9,20
2023-07,All,10,0.8,20
2023-08,All,10,0.85,20
2023-09,All,10,0.85,20
2023-10,All,10,0.782608695652174,23
2023-11,All,10,0.9130434782608695,23
2023-12,All,10,0.8,20
2024-01,All,10,0.7222222222222222,18
2024-02,All,10,0.9444444444444444,18
2024-03,All,10,0.85,20
2024-04,All,10,0.9,20
2024-05,All,10,1.0,20
2024-06,All,10,0.9,20
2024-07,All,10,0.725,40
2024-08,All,10,0.75,40
2024-09,All,10,0.85,40
2024-10,All,10,0.8260869565217391,23
2024-11,All,10,0.782608695652174,23
2024-12,All,10,1.0,20
2025-01,All,10,0.8333333333333334,18
2025-02,All,10,0.9444444444444444,18
2023-01,All,11,0.8888888888888888,18
2023-02,All,11,0.7777777777777778,18
2023-03,All,11,0.85,20
2023-04,All,11,0.85,20
2023-05,All,11,0.8,20
2023-06,All,11,0.9,20
2023-07,All,11,0.75,20
2023-08,All,11,0.85,20
2023-09,All,11,0.8,20
2023-10,All,11,0.782608695652174,23
2023-11,All,11,0.9130434782608695,23
2023-12,All,11,0.8,20
2024-01,All,11,0.7222222222222222,18
2024-02,All,11,0.9444444444444444,18
2024-03,All,11,0.85,20
2024-04,All,11,0.9,20
2024-05,All,11,1.0,20
2024-06,All,11,0.8,20
2024-07,All,11,0.725,40
2024-08,All,11,0.75,40
2024-09,All,11,0.85,40
2024-10,All,11,0.8260869565217391,23
2024-11,All,11,0.782608695652174,23
2024-12,All,11,1.0,20
2025-01,All,11,0.8333333333333334,18
2023-01,All,12,0.8888888888888888,18
2023-02,All,12,0.7777777777777778,18
2023-03,All,12,0.85,20
2023-04,All,12,0.85,20
2023-05,All,12,0.8,20
2023-06,All,12,0.9,20
2023-07,All,12,0.75,20
2023-08,All,12,0.85,20
2023-09,All,12,0.8,20
2023-10,All,12,0.7391304347826086,23
2023-11,All,12,0.9130434782608695,23
2023-12,All,12,0.8,20
2024-01,All,12,0.7222222222222222,18
2024-02,All,12,0.8888888888888888,18
2024-03,All,12,0.8,20
2024-04,All,12,0.9,20
2024-05,All,12,0.95,20
2024-06,All,12,0.8,20
2024-07,All,12,0.725,40
2024-08,All,12,0.7,40
2024-09,All,12,0.825,40
2024-10,All,12,0.782608695652174,23
2024-11,All,12,0.782608695652174,23
2024-12,All,12,1.0,20
2023-01,All,13,0.8888888888888888,18
2023-02,All,13,0.7777777777777778,18
2023-03,All,13,0.85,20
2023-04,All,13,0.85,20
2023-05,All,13,0.75,20
2023-06,All,13,0.9,20
2023-07,All,13,0.75,20
2023-08,All,13,0.85,20
2023-09,All,13,0.8,20
2023-10,All,13,0.6956521739130435,23
2023-11,All,13,0.9130434782608695,23
2023-12,All,13,0.8,20
2024-01,All,13,0.7222222222222222,18
2024-02,All,13,0.8888888888888888,18
2024-03,All,13,0.75,20
2024-04,All,13,0.9,20
2024-05,All,13,0.95,20
2024-06,All,13,0.8,20
2024-07,All,13,0.725,40
2024-08,All,13,0.675,40
2024-09,All,13,0.8,40
2024-10,All,13,0.782608695652174,23
2024-11,All,13,0.782608695652174,23
2023-01,All,14,0.8888888888888888,18
2023-02,All,14,0.7777777777777778,18
2023-03,All,14,0.8,20
2023-04,All,14,0.85,20
2023-05,All,14,0.75,20
2023-06,All,14,0.9,20
2023-07,All,14,0.75,20
2023-08,All,14,0.85,20
2023-09,All,14,0.8,20
2023-10,All,14,0.6956521739130435,23
2023-11,All,14,0.9130434782608695,23
2023-12,All,14,0.8,20
2024-01,All,14,0.7222222222222222,18
2024-02,All,14,0.8333333333333334,18
2024-03,All,14,0.7,20
2024-04,All,14,0.8,20
2024-05,All,14,0.95,20
2024-06,All,14,0.8,20
2024-07,All,14,0.675,40
2024-08,All,14,0.675,40
2024-09,All,14,0.8,40
2024-10,All,14,0.782608695652174,23
2023-01,All,15,0.8888888888888888,18
2023-02,All,15,0.7777777777777778,18
2023-03,All,15,0.8,20
2023-04,All,15,0.85,20
2023-05,All,15,0.75,20
2023-06,All,15,0.9,20
2023-07,All,15,0.75,20
2023-08,All,15,0.85,20
2023-09,All,15,0.8,20
2023-10,All,15,0.6956521739130435,23
2023-11,All,15,0.8695652173913043,23
2023-12,All,15,0.8,20
2024-01,All,15,0.7222222222222222,18
2024-02,All,15,0.8333333333333334,18
2024-03,All,15,0.7,20
2024-04,All,15,0.8,20
2024-05,All,15,0.95,20
2024-06,All,15,0.8,20
2024-07,All,15,0.65,40
2024-08,All,15,0.675,40
2024-09,All,15,0.775,40
2023-01,All,16,0.8333333333333334,18
