customer_id,month,mrr,seats,plan_tier,status
CUST-1005,2023-08-01,80500.0,322,Scale,active
CUST-1007,2023-08-01,450.0,9,Starter,active
CUST-1009,2023-08-01,8280.0,69,Growth,active
CUST-1010,2023-08-01,600.0,5,Growth,active
CUST-1011,2023-08-01,2040.0,17,Growth,active
CUST-1012,2023-08-01,1320.0,11,Growth,active
CUST-1013,2023-08-01,350.0,7,Starter,active
CUST-1014,2023-08-01,2150.0,43,Starter,active
CUST-1015,2023-08-01,1800.0,15,Growth,active
CUST-1016,2023-08-01,650.0,13,Starter,active
CUST-1017,2023-08-01,500.0,10,Starter,active
CUST-1018,2023-08-01,350.0,7,Starter,active
CUST-1019,2023-08-01,82250.0,329,Scale,active
CUST-1020,2023-08-01,7440.0,62,Growth,active
CUST-1021,2023-08-01,750.0,15,Starter,active
CUST-1022,2023-08-01,8040.0,67,Growth,active
CUST-1023,2023-08-01,650.0,13,Starter,active
CUST-1024,2023-08-01,350.0,7,Starter,active
CUST-1025,2023-08-01,300.0,6,Starter,active
CUST-1026,2023-08-01,5280.0,44,Growth,active
CUST-1027,2023-08-01,750.0,15,Starter,active
CUST-1028,2023-08-01,960.0,8,Growth,active
CUST-1029,2023-08-01,250.0,5,Starter,active
CUST-1030,2023-08-01,600.0,12,Starter,active
CUST-1031,2023-08-01,1800.0,15,Growth,active
CUST-1032,2023-08-01,720.0,6,Growth,active
CUST-1033,2023-08-01,480.0,4,Growth,active
CUST-1034,2023-08-01,1680.0,14,Growth,active
CUST-1036,2023-08-01,1100.0,22,Starter,active
CUST-1037,2023-08-01,840.0,7,Growth,active
CUST-1039,2023-08-01,350.0,7,Starter,active
CUST-1040,2023-08-01,2900.0,58,Starter,active
CUST-1041,2023-08-01,350.0,7,Starter,active
CUST-1042,2023-08-01,900.0,18,Starter,active
CUST-1043,2023-08-01,250.0,5,Starter,active
CUST-1044,2023-08-01,2700.0,54,Starter,active
CUST-1045,2023-08-01,750.0,15,Starter,active
CUST-1046,2023-08-01,450.0,9,Starter,active
CUST-1047,2023-08-01,1800.0,15,Growth,active
CUST-1048,2023-08-01,360.0,3,Growth,active
CUST-1049,2023-08-01,6000.0,50,Growth,active
CUST-1050,2023-08-01,150.0,3,Starter,active
CUST-1051,2023-08-01,600.0,12,Starter,active
CUST-1052,2023-08-01,250.0,5,Starter,active
CUST-1053,2023-08-01,700.0,14,Starter,active
CUST-1054,2023-08-01,2160.0,18,Growth,active
CUST-1055,2023-08-01,6240.0,52,Growth,active
CUST-1056,2023-08-01,450.0,9,Starter,active
CUST-1057,2023-08-01,250.0,5,Starter,active
CUST-1058,2023-08-01,350.0,7,Starter,active
CUST-1059,2023-08-01,7320.0,61,Growth,active
CUST-1060,2023-08-01,700.0,14,Starter,active
CUST-1061,2023-08-01,5400.0,45,Growth,active
CUST-1062,2023-08-01,500.0,10,Starter,active
CUST-1063,2023-08-01,55000.0,220,Scale,active
CUST-1064,2023-08-01,750.0,15,Starter,active
CUST-1065,2023-08-01,550.0,11,Starter,active
CUST-1066,2023-08-01,1560.0,13,Growth,active
CUST-1067,2023-08-01,750.0,15,Starter,active
CUST-1068,2023-08-01,4200.0,35,Growth,active
CUST-1069,2023-08-01,1200.0,10,Growth,active
CUST-1071,2023-08-01,53250.0,213,Scale,active
CUST-1072,2023-08-01,550.0,11,Starter,active
CUST-1073,2023-08-01,4080.0,34,Growth,active
CUST-1074,2023-08-01,17750.0,71,Scale,active
CUST-1075,2023-08-01,4000.0,16,Scale,active
CUST-1076,2023-08-01,2400.0,20,Growth,active
CUST-1077,2023-08-01,700.0,14,Starter,active
CUST-1078,2023-08-01,150.0,3,Starter,active
CUST-1079,2023-08-01,7920.0,66,Growth,active
CUST-1080,2023-08-01,150.0,3,Starter,active
CUST-1081,2023-08-01,2160.0,18,Growth,active
CUST-1082,2023-08-01,36720.0,306,Growth,active
CUST-1083,2023-08-01,1850.0,37,Starter,active
CUST-1084,2023-08-01,900.0,18,Starter,active
CUST-1085,2023-08-01,5640.0,47,Growth,active
CUST-1086,2023-08-01,750.0,15,Starter,active
CUST-1087,2023-08-01,500.0,10,Starter,active
CUST-1088,2023-08-01,550.0,11,Starter,active
CUST-1089,2023-08-01,200.0,4,Starter,active
CUST-1090,2023-08-01,5880.0,49,Growth,active
CUST-1091,2023-08-01,450.0,9,Starter,active
CUST-1092,2023-08-01,7080.0,59,Growth,active
CUST-1093,2023-08-01,150.0,3,Starter,active
CUST-1094,2023-08-01,650.0,13,Starter,active
CUST-1095,2023-08-01,6960.0,58,Growth,active
CUST-1096,2023-08-01,200.0,4,Starter,active
CUST-1097,2023-08-01,2760.0,23,Growth,active
CUST-1098,2023-08-01,550.0,11,Starter,active
CUST-1099,2023-08-01,3840.0,32,Growth,active
CUST-1100,2023-08-01,200.0,4,Starter,active
CUST-1101,2023-08-01,300.0,6,Starter,active
CUST-1102,2023-08-01,300.0,6,Starter,active
CUST-1103,2023-08-01,500.0,10,Starter,active
CUST-1104,2023-08-01,600.0,12,Starter,active
CUST-1105,2023-08-01,840.0,7,Growth,active
CUST-1106,2023-08-01,6000.0,50,Growth,active
CUST-1107,2023-08-01,400.0,8,Starter,active
CUST-1108,2023-08-01,250.0,5,Starter,active
CUST-1109,2023-08-01,1080.0,9,Growth,active
CUST-1110,2023-08-01,1320.0,11,Growth,active
CUST-1111,2023-08-01,2250.0,45,Starter,active
CUST-1112,2023-08-01,2500.0,10,Scale,active
CUST-1113,2023-08-01,1650.0,33,Starter,active
CUST-1114,2023-08-01,69250.0,277,Scale,active
CUST-1115,2023-08-01,720.0,6,Growth,active
CUST-1116,2023-08-01,150.0,3,Starter,active
CUST-1117,2023-08-01,4560.0,38,Growth,active
CUST-1118,2023-08-01,300.0,6,Starter,active
CUST-1119,2023-08-01,1200.0,10,Growth,active
CUST-1120,2023-08-01,700.0,14,Starter,active
CUST-1121,2023-08-01,550.0,11,Starter,active
CUST-1122,2023-08-01,6960.0,58,Growth,active
CUST-1123,2023-08-01,1440.0,12,Growth,active
CUST-1124,2023-08-01,700.0,14,Starter,active
CUST-1125,2023-08-01,700.0,14,Starter,active
CUST-1126,2023-08-01,8760.0,73,Growth,active
CUST-1127,2023-08-01,750.0,15,Starter,active
CUST-1128,2023-08-01,550.0,11,Starter,active
CUST-1129,2023-08-01,1200.0,10,Growth,active
CUST-1130,2023-08-01,57500.0,230,Scale,active
CUST-1131,2023-08-01,400.0,8,Starter,active
CUST-1132,2023-08-01,1080.0,9,Growth,active
CUST-1133,2023-08-01,300.0,6,Starter,active
CUST-1134,2023-08-01,150.0,3,Starter,active
CUST-1135,2023-08-01,200.0,4,Starter,active
CUST-1136,2023-08-01,700.0,14,Starter,active
CUST-1137,2023-08-01,3360.0,28,Growth,active
CUST-1138,2023-08-01,450.0,9,Starter,active
CUST-1139,2023-08-01,500.0,10,Starter,active
CUST-1140,2023-08-01,700.0,14,Starter,active
CUST-1141,2023-08-01,550.0,11,Starter,active
CUST-1142,2023-08-01,1680.0,14,Growth,active
CUST-1143,2023-08-01,8400.0,70,Growth,active
CUST-1144,2023-08-01,650.0,13,Starter,active
CUST-1145,2023-08-01,600.0,12,Starter,active
CUST-1146,2023-08-01,3000.0,25,Growth,active
CUST-1147,2023-08-01,550.0,11,Starter,active
CUST-1148,2023-08-01,12000.0,240,Starter,active
CUST-1149,2023-08-01,960.0,8,Growth,active
CUST-1150,2023-08-01,300.0,6,Starter,active
CUST-1151,2023-08-01,700.0,14,Starter,active
CUST-1152,2023-08-01,500.0,10,Starter,active
CUST-1153,2023-08-01,8520.0,71,Growth,active
CUST-1154,2023-08-01,650.0,13,Starter,active
CUST-1155,2023-08-01,720.0,6,Growth,active
CUST-1156,2023-08-01,8040.0,67,Growth,active
CUST-1001,2023-09-01,4250.0,17,Scale,active
CUST-1002,2023-09-01,3700.0,74,Starter,active
CUST-1003,2023-09-01,5760.0,48,Growth,active
CUST-1004,2023-09-01,550.0,11,Starter,active
CUST-1005,2023-09-01,97000.0,388,Scale,active
CUST-1007,2023-09-01,450.0,9,Starter,active
CUST-1009,2023-09-01,8280.0,69,Growth,active
CUST-1010,2023-09-01,600.0,5,Growth,active
CUST-1011,2023-09-01,2040.0,17,Growth,active
CUST-1012,2023-09-01,1320.0,11,Growth,active
CUST-1013,2023-09-01,400.0,8,Starter,active
CUST-1014,2023-09-01,2150.0,43,Starter,active
CUST-1015,2023-09-01,1800.0,15,Growth,active
CUST-1016,2023-09-01,650.0,13,Starter,active
CUST-1017,2023-09-01,500.0,10,Starter,active
CUST-1018,2023-09-01,350.0,7,Starter,active
CUST-1019,2023-09-01,82250.0,329,Scale,active
CUST-1020,2023-09-01,7440.0,62,Growth,active
CUST-1021,2023-09-01,750.0,15,Starter,active
CUST-1022,2023-09-01,8040.0,67,Growth,active
CUST-1023,2023-09-01,650.0,13,Starter,active
CUST-1024,2023-09-01,350.0,7,Starter,active
CUST-1025,2023-09-01,300.0,6,Starter,active
CUST-1026,2023-09-01,5280.0,44,Growth,active
CUST-1027,2023-09-01,750.0,15,Starter,active
CUST-1028,2023-09-01,960.0,8,Growth,active
CUST-1029,2023-09-01,250.0,5,Starter,active
CUST-1030,2023-09-01,600.0,12,Starter,active
CUST-1031,2023-09-01,1800.0,15,Growth,active
CUST-1032,2023-09-01,720.0,6,Growth,active
CUST-1033,2023-09-01,480.0,4,Growth,active
CUST-1034,2023-09-01,1680.0,14,Growth,active
CUST-1036,2023-09-01,1100.0,22,Starter,active
CUST-1037,2023-09-01,840.0,7,Growth,active
CUST-1039,2023-09-01,350.0,7,Starter,active
CUST-1040,2023-09-01,2900.0,58,Starter,active
CUST-1041,2023-09-01,350.0,7,Starter,active
CUST-1042,2023-09-01,1100.0,22,Starter,active
CUST-1043,2023-09-01,300.0,6,Starter,active
CUST-1044,2023-09-01,2700.0,54,Starter,active
CUST-1045,2023-09-01,750.0,15,Starter,active
CUST-1046,2023-09-01,450.0,9,Starter,active
CUST-1047,2023-09-01,1800.0,15,Growth,active
CUST-1048,2023-09-01,360.0,3,Growth,active
CUST-1049,2023-09-01,6000.0,50,Growth,active
CUST-1050,2023-09-01,150.0,3,Starter,active
CUST-1051,2023-09-01,600.0,12,Starter,active
CUST-1052,2023-09-01,250.0,5,Starter,active
CUST-1053,2023-09-01,700.0,14,Starter,active
CUST-1054,2023-09-01,2160.0,18,Growth,active
CUST-1055,2023-09-01,6240.0,52,Growth,active
CUST-1056,2023-09-01,450.0,9,Starter,active
CUST-1057,2023-09-01,250.0,5,Starter,active
CUST-1058,2023-09-01,350.0,7,Starter,active
CUST-1059,2023-09-01,7320.0,61,Growth,active
CUST-1060,2023-09-01,700.0,14,Starter,active
CUST-1061,2023-09-01,5400.0,45,Growth,active
CUST-1062,2023-09-01,500.0,10,Starter,active
CUST-1063,2023-09-01,55000.0,220,Scale,active
CUST-1064,2023-09-01,750.0,15,Starter,active
CUST-1065,2023-09-01,550.0,11,Starter,active
CUST-1066,2023-09-01,1560.0,13,Growth,active
CUST-1067,2023-09-01,750.0,15,Starter,active
CUST-1068,2023-09-01,4200.0,35,Growth,active
CUST-1069,2023-09-01,1200.0,10,Growth,active
CUST-1071,2023-09-01,53250.0,213,Scale,active
CUST-1072,2023-09-01,550.0,11,Starter,active
CUST-1073,2023-09-01,4080.0,34,Growth,active
CUST-1074,2023-09-01,21000.0,84,Scale,active
CUST-1075,2023-09-01,4000.0,16,Scale,active
CUST-1076,2023-09-01,2400.0,20,Growth,active
CUST-1077,2023-09-01,700.0,14,Starter,active
CUST-1078,2023-09-01,150.0,3,Starter,active
CUST-1079,2023-09-01,7920.0,66,Growth,active
CUST-1080,2023-09-01,150.0,3,Starter,active
CUST-1081,2023-09-01,2160.0,18,Growth,active
CUST-1082,2023-09-01,36720.0,306,Growth,active
CUST-1083,2023-09-01,1850.0,37,Starter,active
CUST-1084,2023-09-01,900.0,18,Starter,active
CUST-1085,2023-09-01,5640.0,47,Growth,active
CUST-1086,2023-09-01,750.0,15,Starter,active
CUST-1087,2023-09-01,500.0,10,Starter,active
CUST-1088,2023-09-01,550.0,11,Starter,active
CUST-1089,2023-09-01,200.0,4,Starter,active
CUST-1090,2023-09-01,5880.0,49,Growth,active
CUST-1091,2023-09-01,450.0,9,Starter,active
CUST-1092,2023-09-01,7080.0,59,Growth,active
CUST-1093,2023-09-01,150.0,3,Starter,active
CUST-1094,2023-09-01,650.0,13,Starter,active
CUST-1095,2023-09-01,6960.0,58,Growth,active
CUST-1096,2023-09-01,200.0,4,Starter,active
CUST-1097,2023-09-01,3360.0,28,Growth,active
CUST-1098,2023-09-01,550.0,11,Starter,active
CUST-1099,2023-09-01,3840.0,32,Growth,active
CUST-1100,2023-09-01,200.0,4,Starter,active
CUST-1101,2023-09-01,300.0,6,Starter,active
CUST-1102,2023-09-01,300.0,6,Starter,active
CUST-1103,2023-09-01,500.0,10,Starter,active
CUST-1104,2023-09-01,600.0,12,Starter,active
CUST-1105,2023-09-01,960.0,8,Growth,active
CUST-1106,2023-09-01,6000.0,50,Growth,active
CUST-1107,2023-09-01,400.0,8,Starter,active
CUST-1108,2023-09-01,250.0,5,Starter,active
CUST-1109,2023-09-01,1080.0,9,Growth,active
CUST-1110,2023-09-01,1320.0,11,Growth,active
CUST-1111,2023-09-01,2250.0,45,Starter,active
CUST-1112,2023-09-01,2500.0,10,Scale,active
CUST-1113,2023-09-01,1650.0,33,Starter,active
CUST-1114,2023-09-01,69250.0,277,Scale,active
CUST-1115,2023-09-01,720.0,6,Growth,active
CUST-1116,2023-09-01,150.0,3,Starter,active
CUST-1117,2023-09-01,4560.0,38,Growth,active
CUST-1118,2023-09-01,300.0,6,Starter,active
CUST-1119,2023-09-01,1200.0,10,Growth,active
CUST-1120,2023-09-01,700.0,14,Starter,active
CUST-1121,2023-09-01,550.0,11,Starter,active
CUST-1122,2023-09-01,6960.0,58,Growth,active
CUST-1123,2023-09-01,1440.0,12,Growth,active
CUST-1124,2023-09-01,700.0,14,Starter,active
CUST-1125,2023-09-01,700.0,14,Starter,active
CUST-1126,2023-09-01,8760.0,73,Growth,active
CUST-1127,2023-09-01,750.0,15,Starter,active
CUST-1128,2023-09-01,550.0,11,Starter,active
CUST-1129,2023-09-01,1200.0,10,Growth,active
CUST-1130,2023-09-01,57500.0,230,Scale,active
CUST-1131,2023-09-01,400.0,8,Starter,active
CUST-1132,2023-09-01,1080.0,9,Growth,active
CUST-1133,2023-09-01,300.0,6,Starter,active
CUST-1134,2023-09-01,150.0,3,Starter,active
CUST-1135,2023-09-01,200.0,4,Starter,active
CUST-1136,2023-09-01,700.0,14,Starter,active
CUST-1137,2023-09-01,3360.0,28,Growth,active
CUST-1138,2023-09-01,450.0,9,Starter,active
CUST-1139,2023-09-01,500.0,10,Starter,active
CUST-1140,2023-09-01,700.0,14,Starter,active
CUST-1141,2023-09-01,550.0,11,Starter,active
CUST-1142,2023-09-01,1680.0,14,Growth,active
CUST-1144,2023-09-01,650.0,13,Starter,active
CUST-1145,2023-09-01,700.0,14,Starter,active
CUST-1146,2023-09-01,3000.0,25,Growth,active
CUST-1147,2023-09-01,550.0,11,Starter,active
CUST-1148,2023-09-01,12000.0,240,Starter,active
CUST-1149,2023-09-01,960.0,8,Growth,active
CUST-1150,2023-09-01,300.0,6,Starter,active
CUST-1151,2023-09-01,700.0,14,Starter,active
CUST-1152,2023-09-01,500.0,10,Starter,active
CUST-1153,2023-09-01,8520.0,71,Growth,active
CUST-1154,2023-09-01,650.0,13,Starter,active
CUST-1155,2023-09-01,720.0,6,Growth,active
CUST-1156,2023-09-01,8040.0,67,Growth,active
CUST-1157,2023-09-01,1320.0,11,Growth,active
CUST-1158,2023-09-01,1200.0,10,Growth,active
CUST-1159,2023-09-01,250.0,5,Starter,active
CUST-1160,2023-09-01,6960.0,58,Growth,active
CUST-1161,2023-09-01,1080.0,9,Growth,active
CUST-1162,2023-09-01,350.0,7,Starter,active
CUST-1163,2023-09-01,27480.0,229,Growth,active
CUST-1164,2023-09-01,300.0,6,Starter,active
CUST-1165,2023-09-01,720.0,6,Growth,active
CUST-1166,2023-09-01,480.0,4,Growth,active
CUST-1167,2023-09-01,66500.0,266,Scale,active
CUST-1168,2023-09-01,720.0,6,Growth,active
CUST-1169,2023-09-01,200.0,4,Starter,active
CUST-1170,2023-09-01,600.0,12,Starter,active
CUST-1171,2023-09-01,300.0,6,Starter,active
CUST-1172,2023-09-01,3720.0,31,Growth,active
CUST-1173,2023-09-01,15000.0,60,Scale,active
CUST-1174,2023-09-01,720.0,6,Growth,active
CUST-1175,2023-09-01,400.0,8,Starter,active
CUST-1176,2023-09-01,200.0,4,Starter,active
CUST-1001,2023-10-01,4250.0,17,Scale,active
CUST-1002,2023-10-01,3700.0,74,Starter,active
CUST-1003,2023-10-01,5760.0,48,Growth,active
CUST-1004,2023-10-01,550.0,11,Starter,active
CUST-1005,2023-10-01,97000.0,388,Scale,active
CUST-1007,2023-10-01,450.0,9,Starter,active
CUST-1009,2023-10-01,8280.0,69,Growth,active
CUST-1010,2023-10-01,600.0,5,Growth,active
CUST-1011,2023-10-01,2040.0,17,Growth,active
CUST-1012,2023-10-01,1320.0,11,Growth,active
CUST-1013,2023-10-01,400.0,8,Starter,active
CUST-1014,2023-10-01,2150.0,43,Starter,active
CUST-1015,2023-10-01,1800.0,15,Growth,active
CUST-1016,2023-10-01,650.0,13,Starter,active
CUST-1017,2023-10-01,500.0,10,Starter,active
CUST-1018,2023-10-01,350.0,7,Starter,active
CUST-1019,2023-10-01,82250.0,329,Scale,active
CUST-1020,2023-10-01,7440.0,62,Growth,active
CUST-1021,2023-10-01,750.0,15,Starter,active
CUST-1022,2023-10-01,8040.0,67,Growth,active
CUST-1023,2023-10-01,650.0,13,Starter,active
CUST-1024,2023-10-01,400.0,8,Starter,active
CUST-1025,2023-10-01,300.0,6,Starter,active
CUST-1026,2023-10-01,5280.0,44,Growth,active
CUST-1027,2023-10-01,750.0,15,Starter,active
CUST-1028,2023-10-01,960.0,8,Growth,active
CUST-1029,2023-10-01,250.0,5,Starter,active
CUST-1030,2023-10-01,600.0,12,Starter,active
CUST-1032,2023-10-01,720.0,6,Growth,active
CUST-1033,2023-10-01,480.0,4,Growth,active
CUST-1036,2023-10-01,1100.0,22,Starter,active
CUST-1037,2023-10-01,840.0,7,Growth,active
CUST-1039,2023-10-01,350.0,7,Starter,active
CUST-1040,2023-10-01,2900.0,58,Starter,active
CUST-1041,2023-10-01,350.0,7,Starter,active
CUST-1042,2023-10-01,1100.0,22,Starter,active
CUST-1043,2023-10-01,300.0,6,Starter,active
CUST-1044,2023-10-01,2700.0,54,Starter,active
CUST-1045,2023-10-01,750.0,15,Starter,active
CUST-1046,2023-10-01,450.0,9,Starter,active
CUST-1047,2023-10-01,1800.0,15,Growth,active
CUST-1048,2023-10-01,360.0,3,Growth,active
CUST-1049,2023-10-01,6000.0,50,Growth,active
CUST-1050,2023-10-01,200.0,4,Starter,active
CUST-1051,2023-10-01,600.0,12,Starter,active
CUST-1052,2023-10-01,250.0,5,Starter,active
CUST-1053,2023-10-01,700.0,14,Starter,active
CUST-1054,2023-10-01,2160.0,18,Growth,active
CUST-1055,2023-10-01,6240.0,52,Growth,active
CUST-1056,2023-10-01,450.0,9,Starter,active
CUST-1057,2023-10-01,250.0,5,Starter,active
CUST-1058,2023-10-01,350.0,7,Starter,active
CUST-1059,2023-10-01,7320.0,61,Growth,active
CUST-1060,2023-10-01,700.0,14,Starter,active
CUST-1061,2023-10-01,5400.0,45,Growth,active
CUST-1063,2023-10-01,59250.0,237,Scale,active
CUST-1064,2023-10-01,750.0,15,Starter,active
CUST-1065,2023-10-01,550.0,11,Starter,active
CUST-1066,2023-10-01,1560.0,13,Growth,active
CUST-1067,2023-10-01,750.0,15,Starter,active
CUST-1068,2023-10-01,4200.0,35,Growth,active
CUST-1069,2023-10-01,1200.0,10,Growth,active
CUST-1071,2023-10-01,53250.0,213,Scale,active
CUST-1072,2023-10-01,550.0,11,Starter,active
CUST-1073,2023-10-01,4080.0,34,Growth,active
CUST-1074,2023-10-01,21000.0,84,Scale,active
CUST-1075,2023-10-01,4000.0,16,Scale,active
CUST-1076,2023-10-01,2400.0,20,Growth,active
CUST-1077,2023-10-01,700.0,14,Starter,active
CUST-1078,2023-10-01,150.0,3,Starter,active
CUST-1079,2023-10-01,7920.0,66,Growth,active
CUST-1081,2023-10-01,2160.0,18,Growth,active
CUST-1082,2023-10-01,36720.0,306,Growth,active
CUST-1083,2023-10-01,1850.0,37,Starter,active
CUST-1084,2023-10-01,900.0,18,Starter,active
CUST-1085,2023-10-01,5640.0,47,Growth,active
CUST-1086,2023-10-01,750.0,15,Starter,active
CUST-1087,2023-10-01,500.0,10,Starter,active
CUST-1088,2023-10-01,550.0,11,Starter,active
CUST-1089,2023-10-01,200.0,4,Starter,active
CUST-1090,2023-10-01,5880.0,49,Growth,active
CUST-1091,2023-10-01,450.0,9,Starter,active
CUST-1092,2023-10-01,7080.0,59,Growth,active
CUST-1093,2023-10-01,150.0,3,Starter,active
CUST-1094,2023-10-01,650.0,13,Starter,active
CUST-1095,2023-10-01,7440.0,62,Growth,active
CUST-1096,2023-10-01,200.0,4,Starter,active
CUST-1097,2023-10-01,3360.0,28,Growth,active
CUST-1099,2023-10-01,3840.0,32,Growth,active
CUST-1100,2023-10-01,200.0,4,Starter,active
CUST-1101,2023-10-01,300.0,6,Starter,active
CUST-1102,2023-10-01,300.0,6,Starter,active
CUST-1103,2023-10-01,500.0,10,Starter,active
CUST-1104,2023-10-01,600.0,12,Starter,active
CUST-1105,2023-10-01,960.0,8,Growth,active
CUST-1106,2023-10-01,6000.0,50,Growth,active
CUST-1107,2023-10-01,400.0,8,Starter,active
CUST-1108,2023-10-01,250.0,5,Starter,active
CUST-1109,2023-10-01,1080.0,9,Growth,active
CUST-1110,2023-10-01,1320.0,11,Growth,active
CUST-1111,2023-10-01,2250.0,45,Starter,active
CUST-1112,2023-10-01,2500.0,10,Scale,active
CUST-1113,2023-10-01,1650.0,33,Starter,active
CUST-1114,2023-10-01,69250.0,277,Scale,active
CUST-1115,2023-10-01,720.0,6,Growth,active
CUST-1116,2023-10-01,150.0,3,Starter,active
CUST-1117,2023-10-01,4560.0,38,Growth,active
CUST-1118,2023-10-01,300.0,6,Starter,active
CUST-1119,2023-10-01,1200.0,10,Growth,active
CUST-1120,2023-10-01,700.0,14,Starter,active
CUST-1121,2023-10-01,550.0,11,Starter,active
CUST-1122,2023-10-01,6960.0,58,Growth,active
CUST-1123,2023-10-01,1440.0,12,Growth,active
CUST-1124,2023-10-01,700.0,14,Starter,active
CUST-1125,2023-10-01,700.0,14,Starter,active
CUST-1126,2023-10-01,8760.0,73,Growth,active
CUST-1127,2023-10-01,750.0,15,Starter,active
CUST-1128,2023-10-01,550.0,11,Starter,active
CUST-1129,2023-10-01,1200.0,10,Growth,active
CUST-1130,2023-10-01,57500.0,230,Scale,active
CUST-1131,2023-10-01,400.0,8,Starter,active
CUST-1132,2023-10-01,1080.0,9,Growth,active
CUST-1133,2023-10-01,300.0,6,Starter,active
CUST-1134,2023-10-01,150.0,3,Starter,active
CUST-1135,2023-10-01,200.0,4,Starter,active
CUST-1136,2023-10-01,700.0,14,Starter,active
CUST-1137,2023-10-01,3360.0,28,Growth,active
CUST-1138,2023-10-01,500.0,10,Starter,active
CUST-1140,2023-10-01,700.0,14,Starter,active
CUST-1141,2023-10-01,550.0,11,Starter,active
CUST-1142,2023-10-01,1680.0,14,Growth,active
CUST-1144,2023-10-01,650.0,13,Starter,active
CUST-1145,2023-10-01,700.0,14,Starter,active
CUST-1146,2023-10-01,3000.0,25,Growth,active
CUST-1147,2023-10-01,550.0,11,Starter,active
CUST-1148,2023-10-01,12000.0,240,Starter,active
CUST-1149,2023-10-01,960.0,8,Growth,active
CUST-1150,2023-10-01,300.0,6,Starter,active
CUST-1151,2023-10-01,700.0,14,Starter,active
CUST-1152,2023-10-01,500.0,10,Starter,active
CUST-1153,2023-10-01,8520.0,71,Growth,active
CUST-1154,2023-10-01,650.0,13,Starter,active
CUST-1155,2023-10-01,720.0,6,Growth,active
CUST-1156,2023-10-01,8040.0,67,Growth,active
CUST-1157,2023-10-01,1320.0,11,Growth,active
CUST-1158,2023-10-01,1200.0,10,Growth,active
CUST-1159,2023-10-01,250.0,5,Starter,active
CUST-1160,2023-10-01,6960.0,58,Growth,active
CUST-1161,2023-10-01,1080.0,9,Growth,active
CUST-1162,2023-10-01,350.0,7,Starter,active
CUST-1163,2023-10-01,27480.0,229,Growth,active
CUST-1165,2023-10-01,720.0,6,Growth,active
CUST-1166,2023-10-01,480.0,4,Growth,active
CUST-1167,2023-10-01,66500.0,266,Scale,active
CUST-1168,2023-10-01,720.0,6,Growth,active
CUST-1169,2023-10-01,200.0,4,Starter,active
CUST-1170,2023-10-01,600.0,12,Starter,active
CUST-1171,2023-10-01,300.0,6,Starter,active
CUST-1172,2023-10-01,3720.0,31,Growth,active
CUST-1173,2023-10-01,15000.0,60,Scale,active
CUST-1174,2023-10-01,720.0,6,Growth,active
CUST-1175,2023-10-01,400.0,8,Starter,active
